Datum,Wochenmittel,Jahresgang,Anomalie
2003-10-09,8.914285714285715,9.623819754158042,-0.7095340398723273
2003-10-16,7.357142857142857,8.575785614888833,-1.2186427577459762
2003-10-23,3.857142857142857,7.534879691652215,-3.6777368345093575
2003-10-30,2.7142857142857144,6.516893412341442,-3.802607698055728
2003-11-06,8.3,5.53727049436382,2.762729505636181
2003-11-13,3.671428571428571,4.610872650316507,-0.9394440788879361
2003-11-20,8.285714285714285,3.7517541231701355,4.533960162544149
2003-11-27,8.985714285714286,2.9729484714532255,6.01276581426106
2003-12-04,5.728571428571429,2.286270839087445,3.4423005894839838
2003-12-11,1.157142857142857,1.7021387096083735,-0.5449958524655165
2003-12-18,4.042857142857143,1.2294138640827583,2.8134432787743844
2003-12-25,2.728571428571428,0.8752679403549255,1.8533034882165027
2004-01-01,2.828571428571429,0.881145149061247,1.9474262795101822
2004-01-08,-0.7285714285714288,0.6484336986350101,-1.3770051272064388
2004-01-15,4.471428571428572,0.5431151330989668,3.9283134383296057
2004-01-22,0.7142857142857141,0.5667872246401657,0.14749848964554835
2004-01-29,-1.9714285714285713,0.7190908475025619,-2.6905194189311334
2004-02-05,7.985714285714286,0.9977154262300836,6.987998859484202
2004-02-12,3.442857142857143,1.3984339890608757,2.0444231537962674
2004-02-19,3.5285714285714285,1.9151672946829565,1.613404133888472
2004-02-26,-0.1142857142857143,2.540076059493823,-2.6543617737795375
2004-03-04,0.8285714285714285,3.2636798861981218,-2.4351084576266935
2004-03-11,0.10000000000000002,4.075001089495384,-3.9750010894953838
2004-03-18,9.37142857142857,4.961731236899899,4.409697334528671
2004-03-25,5.828571428571428,5.910417878126846,-0.08184644955541742
2004-04-01,6.542857142857144,6.9066686302011675,-0.3638114873440239
2004-04-08,7.585714285714287,7.935369522144524,-0.34965523643023655
2004-04-15,7.7,8.980914286765794,-1.2809142867657934
2004-04-22,12.028571428571427,10.027441121003713,2.0011303075677134
2004-04-29,10.985714285714286,11.059073322965915,-0.07335903725162929
2004-05-06,13.057142857142859,12.060160154995929,0.99698270214693
2004-05-13,11.042857142857143,13.015514278670572,-1.9726571358134297
2004-05-20,12.514285714285716,13.910642159636984,-1.3963564453512678
2004-05-27,9.828571428571431,14.731963946851977,-4.903392518280546
2004-06-03,15.714285714285714,15.467019490468733,0.2472662238169807
2004-06-10,15.885714285714286,16.104657372904327,-0.2189430871900413
2004-06-17,14.614285714285714,16.63520408532601,-2.0209183710402954
2004-06-24,13.514285714285714,17.050610783005176,-3.536325068719462
2004-07-01,14.642857142857142,17.344575393135504,-2.701718250278361
2004-07-08,14.542857142857144,17.512638222635786,-2.9697810797786417
2004-07-15,14.585714285714287,17.552249615485877,-2.96653532977159
2004-07-22,17.91428571428571,17.462808633176373,0.4514770811093385
2004-07-29,16.67142857142857,17.24567217145674,-0.5742436000281685
2004-08-05,20.785714285714285,16.904134375073102,3.8815799106411824
2004-08-12,23.185714285714283,16.44337666279158,6.7423376229227046
2004-08-19,19.11428571428571,15.870389120870037,3.2438965934156734
2004-08-26,15.728571428571428,15.193864457506209,0.5347069710652192
2004-09-02,14.614285714285714,14.424066127063291,0.1902195872224226
2004-09-09,17.385714285714283,13.57267262474067,3.813041660973612
2004-09-16,15.385714285714286,12.652600313872039,2.733113971842247
2004-09-23,12.728571428571428,11.677807473711379,1.0507639548600487
2004-09-30,12.142857142857142,10.663082540468555,1.4797746023885878
2004-10-07,13.12857142857143,9.623819754158042,3.504751674413388
2004-10-14,7.428571428571428,8.575785614888833,-1.147214186317405
2004-10-21,8.857142857142858,7.534879691652215,1.322263165490643
2004-10-28,12.285714285714286,6.516893412341442,5.768820873372844
2004-11-04,9.557142857142855,5.53727049436382,4.019872362779036
2004-11-11,5.328571428571429,4.610872650316507,0.7176987782549222
2004-11-18,6.1571428571428575,3.7517541231701355,2.405388733972722
2004-11-25,2.4714285714285715,2.9729484714532255,-0.501519900024654
2004-12-02,4.0,2.286270839087445,1.7137291609125551
2004-12-09,5.114285714285715,1.7021387096083735,3.4121470046773412
2004-12-16,3.242857142857143,1.2294138640827583,2.0134432787743846
2004-12-23,2.257142857142857,0.8752679403549255,1.3818749167879316
